image_path,p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0143.HEIC,0.22685185185185186,0.40625,0.7638888888888888,0.3993055555555556,0.24074074074074073,0.8020833333333334,0.7638888888888888,0.7870370370370371
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0144.HEIC,0.16820987654320987,0.41435185185185186,0.7283950617283952,0.4050925925925926,0.19753086419753088,0.8182870370370371,0.7299382716049383,0.7997685185185186
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0145.HEIC,0.12654320987654322,0.41087962962962965,0.6697530864197532,0.40625,0.14969135802469136,0.8078703703703705,0.6759259259259259,0.8009259259259259
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0146.HEIC,0.14660493827160495,0.45601851851851855,0.6851851851851852,0.4409722222222222,0.18672839506172842,0.8368055555555556,0.6959876543209877,0.8252314814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0147.HEIC,0.12191358024691358,0.38657407407407407,0.6867283950617284,0.37962962962962965,0.154320987654321,0.7858796296296297,0.6790123456790124,0.775462962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0148.HEIC,0.16049382716049385,0.39699074074074076,0.7237654320987655,0.4016203703703704,0.17746913580246917,0.8009259259259259,0.7083333333333334,0.7939814814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0149.HEIC,0.20061728395061731,0.40393518518518523,0.7623456790123457,0.40393518518518523,0.2160493827160494,0.806712962962963,0.7453703703703703,0.7939814814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0151.HEIC,0.18672839506172842,0.4085648148148148,0.7191358024691359,0.4097222222222222,0.20061728395061731,0.7939814814814815,0.7098765432098767,0.7870370370370371
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0152.HEIC,0.20524691358024694,0.38310185185185186,0.7345679012345679,0.38657407407407407,0.21141975308641978,0.775462962962963,0.7299382716049383,0.775462962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0153.HEIC,0.12808641975308643,0.36921296296296297,0.6774691358024693,0.363425925925926,0.14969135802469136,0.7650462962962964,0.6820987654320989,0.758101851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0154.HEIC,0.17283950617283952,0.39351851851851855,0.7361111111111112,0.3958333333333333,0.1882716049382716,0.806712962962963,0.7283950617283952,0.7962962962962964
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0155.HEIC,0.20833333333333334,0.3923611111111111,0.7530864197530864,0.394675925925926,0.22685185185185186,0.7870370370370371,0.742283950617284,0.78125
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0156.HEIC,0.2222222222222222,0.375,0.7623456790123457,0.37962962962962965,0.2361111111111111,0.7719907407407408,0.7546296296296297,0.7604166666666666
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0157.HEIC,0.16512345679012347,0.40625,0.7160493827160495,0.39699074074074076,0.19444444444444445,0.8009259259259259,0.7160493827160495,0.7870370370370371
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0158.HEIC,0.05246913580246914,0.3888888888888889,0.625,0.3784722222222222,0.11419753086419754,0.7951388888888888,0.6404320987654322,0.7673611111111112
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0159.HEIC,0.11882716049382717,0.3888888888888889,0.6774691358024693,0.3877314814814815,0.154320987654321,0.7939814814814815,0.6774691358024693,0.775462962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0160.HEIC,0.1080246913580247,0.39699074074074076,0.6759259259259259,0.3923611111111111,0.14197530864197533,0.8055555555555556,0.6759259259259259,0.78125
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0161.HEIC,0.20524691358024694,0.4293981481481482,0.7515432098765433,0.4363425925925926,0.20987654320987656,0.8229166666666666,0.7376543209876544,0.8333333333333334
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0162.HEIC,0.16820987654320987,0.4050925925925926,0.7283950617283952,0.4097222222222222,0.1820987654320988,0.8125,0.7191358024691359,0.806712962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0163.HEIC,0.2021604938271605,0.39351851851851855,0.7268518518518519,0.3923611111111111,0.21296296296296297,0.7777777777777778,0.7222222222222222,0.7708333333333334
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0164.HEIC,0.1959876543209877,0.3981481481481482,0.7268518518518519,0.39699074074074076,0.20833333333333334,0.789351851851852,0.7222222222222222,0.775462962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0165.HEIC,0.19290123456790126,0.43518518518518523,0.7469135802469137,0.4340277777777778,0.2037037037037037,0.8402777777777778,0.742283950617284,0.8321759259259259
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0166.HEIC,0.14969135802469136,0.4155092592592593,0.7206790123456791,0.4166666666666667,0.16820987654320987,0.8240740740740742,0.7129629629629629,0.8240740740740742
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0167.HEIC,0.20524691358024694,0.42476851851851855,0.7546296296296297,0.43171296296296297,0.20679012345679013,0.8229166666666666,0.7345679012345679,0.8263888888888888
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0168.HEIC,0.23148148148148148,0.42129629629629634,0.7685185185185185,0.4236111111111111,0.23148148148148148,0.820601851851852,0.756172839506173,0.8171296296296297
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0169.HEIC,0.17283950617283952,0.425925925925926,0.7206790123456791,0.4293981481481482,0.19135802469135804,0.8263888888888888,0.7253086419753086,0.8113425925925927
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0170.HEIC,0.2037037037037037,0.4016203703703704,0.7299382716049383,0.40046296296296297,0.2145061728395062,0.789351851851852,0.7283950617283952,0.7777777777777778
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0171.HEIC,0.19444444444444445,0.40393518518518523,0.7160493827160495,0.40046296296296297,0.20987654320987656,0.7905092592592593,0.7160493827160495,0.7708333333333334
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0172.HEIC,0.18672839506172842,0.4236111111111111,0.7160493827160495,0.4224537037037037,0.2037037037037037,0.8171296296296297,0.7175925925925926,0.8032407407407408
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0173.HEIC,0.2145061728395062,0.44560185185185186,0.7376543209876544,0.4861111111111111,0.17746913580246917,0.8287037037037037,0.6820987654320989,0.8784722222222222
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0174.HEIC,0.20524691358024694,0.41782407407407407,0.7515432098765433,0.4444444444444444,0.18055555555555555,0.8078703703703705,0.7037037037037037,0.8425925925925927
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0175.HEIC,0.21296296296296297,0.3912037037037037,0.7299382716049383,0.4050925925925926,0.19907407407407407,0.7662037037037037,0.7083333333333334,0.78125
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0176.HEIC,0.19444444444444445,0.3993055555555556,0.6929012345679013,0.39699074074074076,0.20679012345679013,0.7673611111111112,0.6959876543209877,0.7685185185185186
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0177.HEIC,0.22530864197530864,0.4363425925925926,0.756172839506173,0.41435185185185186,0.2638888888888889,0.8252314814814815,0.7746913580246915,0.7928240740740742
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0178.HEIC,0.14197530864197533,0.4375,0.6697530864197532,0.4189814814814815,0.1882716049382716,0.8263888888888888,0.6959876543209877,0.7824074074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0179.HEIC,0.14969135802469136,0.4398148148148148,0.7114197530864198,0.4201388888888889,0.18981481481481483,0.8472222222222222,0.7222222222222222,0.8171296296296297
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0180.HEIC,0.07098765432098766,0.4513888888888889,0.6666666666666666,0.42476851851851855,0.12962962962962962,0.875,0.6929012345679013,0.851851851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0181.HEIC,0.08333333333333333,0.4756944444444444,0.6959876543209877,0.4618055555555556,0.12962962962962962,0.9097222222222222,0.7083333333333334,0.8888888888888888
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0182.HEIC,0.11265432098765432,0.4756944444444444,0.7098765432098767,0.4606481481481482,0.154320987654321,0.9016203703703705,0.7191358024691359,0.8842592592592593
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0183.HEIC,0.11265432098765432,0.4965277777777778,0.7283950617283952,0.4814814814814815,0.16203703703703703,0.9259259259259259,0.7330246913580248,0.914351851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0184.HEIC,0.11419753086419754,0.48726851851851855,0.7175925925925926,0.4756944444444444,0.15586419753086422,0.9155092592592593,0.7283950617283952,0.8969907407407408
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0185.HEIC,0.14814814814814814,0.457175925925926,0.7330246913580248,0.4479166666666667,0.1820987654320988,0.8784722222222222,0.7361111111111112,0.8587962962962964
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0186.HEIC,0.1111111111111111,0.4340277777777778,0.697530864197531,0.4189814814814815,0.1574074074074074,0.851851851851852,0.7098765432098767,0.8252314814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0187.HEIC,0.13734567901234568,0.4201388888888889,0.6959876543209877,0.4027777777777778,0.17746913580246917,0.8252314814814815,0.7114197530864198,0.7974537037037037
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0188.HEIC,0.10185185185185185,0.1111111111111111,0.8194444444444444,0.08912037037037038,0.10493827160493828,0.6296296296296297,0.8024691358024693,0.6446759259259259
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0189.HEIC,0.0787037037037037,0.15625,0.7947530864197532,0.15162037037037038,0.06944444444444445,0.6770833333333334,0.7793209876543211,0.6944444444444444
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0190.HEIC,0.06635802469135803,0.18634259259259262,0.7530864197530864,0.1701388888888889,0.06944444444444445,0.6921296296296297,0.7546296296296297,0.6990740740740742
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0191.HEIC,0.06481481481481481,0.1840277777777778,0.7530864197530864,0.1701388888888889,0.06327160493827161,0.6944444444444444,0.7453703703703703,0.6944444444444444
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0192.HEIC,0.05864197530864198,0.1736111111111111,0.7623456790123457,0.16435185185185186,0.05401234567901235,0.6840277777777778,0.7530864197530864,0.695601851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0194.HEIC,0.06018518518518518,0.19560185185185186,0.7484567901234569,0.1736111111111111,0.05555555555555555,0.6944444444444444,0.7515432098765433,0.7002314814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0195.HEIC,0.05864197530864198,0.18634259259259262,0.7361111111111112,0.17592592592592593,0.05246913580246914,0.7002314814814815,0.7361111111111112,0.7060185185185186
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0197.HEIC,0.04783950617283951,0.17708333333333334,0.7299382716049383,0.16666666666666666,0.04938271604938272,0.6886574074074074,0.7361111111111112,0.6932870370370371
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0198.HEIC,0.041666666666666664,0.17708333333333334,0.7237654320987655,0.15625,0.046296296296296294,0.6851851851851852,0.7314814814814815,0.6863425925925927
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0199.HEIC,0.04475308641975309,0.17476851851851855,0.7237654320987655,0.15162037037037038,0.04475308641975309,0.6805555555555556,0.7283950617283952,0.6840277777777778
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0200.HEIC,0.023148148148148147,0.16435185185185186,0.7222222222222222,0.14351851851851855,0.0308641975308642,0.6712962962962964,0.7175925925925926,0.6736111111111112
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0201.HEIC,0.0308641975308642,0.1701388888888889,0.7067901234567902,0.14467592592592593,0.032407407407407406,0.6712962962962964,0.7114197530864198,0.6689814814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0202.HEIC,0.04012345679012346,0.1886574074074074,0.6990740740740741,0.1712962962962963,0.04012345679012346,0.6828703703703705,0.7083333333333334,0.681712962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0203.HEIC,0.02469135802469136,0.17824074074074076,0.6990740740740741,0.1574074074074074,0.027777777777777776,0.6782407407407408,0.7083333333333334,0.681712962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0204.HEIC,0.01234567901234568,0.10532407407407408,0.7376543209876544,0.09722222222222222,0.00771604938271605,0.6319444444444444,0.7145061728395062,0.6550925925925927
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0205.HEIC,0.023148148148148147,0.14120370370370372,0.7067901234567902,0.13078703703703703,0.016975308641975308,0.6446759259259259,0.6944444444444444,0.6597222222222222
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0206.HEIC,0.02160493827160494,0.13541666666666666,0.7067901234567902,0.1261574074074074,0.016975308641975308,0.6446759259259259,0.6898148148148148,0.664351851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0207.HEIC,0.03858024691358025,0.1238425925925926,0.7484567901234569,0.12731481481481483,0.02469135802469136,0.6435185185185186,0.7160493827160495,0.6712962962962964
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0208.HEIC,0.018518518518518517,0.150462962962963,0.6959876543209877,0.14351851851851855,0.00617283950617284,0.6469907407407408,0.6820987654320989,0.6689814814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0209.HEIC,0.009259259259259259,0.12962962962962965,0.7037037037037037,0.11689814814814815,0.004629629629629629,0.6400462962962964,0.6820987654320989,0.664351851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0210.HEIC,0.00154320987654321,0.125,0.6867283950617284,0.11805555555555555,0.00617283950617284,0.6319444444444444,0.6759259259259259,0.6458333333333334
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0211.HEIC,0.00154320987654321,0.11805555555555555,0.697530864197531,0.1076388888888889,0.004629629629629629,0.6296296296296297,0.6743827160493827,0.6516203703703705
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0212.HEIC,0.03549382716049383,0.11921296296296297,0.7237654320987655,0.11226851851851852,0.02932098765432099,0.6203703703703705,0.6929012345679013,0.6481481481481481
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0213.HEIC,0.04012345679012346,0.12731481481481483,0.7314814814814815,0.1111111111111111,0.032407407407407406,0.6273148148148149,0.7006172839506174,0.650462962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0214.HEIC,0.05401234567901235,0.09837962962962964,0.7623456790123457,0.08680555555555555,0.05401234567901235,0.6157407407407408,0.7222222222222222,0.6423611111111112
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0215.HEIC,0.027777777777777776,0.0925925925925926,0.7345679012345679,0.06944444444444445,0.033950617283950615,0.6053240740740742,0.7067901234567902,0.6261574074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0216.HEIC,0.041666666666666664,0.07175925925925927,0.7546296296296297,0.05092592592592593,0.037037037037037035,0.5856481481481481,0.7253086419753086,0.6076388888888888
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0217.HEIC,0.033950617283950615,0.05555555555555555,0.756172839506173,0.03819444444444445,0.027777777777777776,0.5821759259259259,0.7175925925925926,0.6087962962962964
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0218.HEIC,0.02469135802469136,0.054398148148148154,0.7469135802469137,0.03240740740740741,0.023148148148148147,0.5787037037037037,0.7114197530864198,0.6064814814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0219.HEIC,0.01080246913580247,0.03240740740740741,0.7345679012345679,0.019675925925925927,0.01080246913580247,0.5636574074074074,0.7021604938271605,0.5902777777777778
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0220.HEIC,0.00771604938271605,0.013888888888888888,0.75,0.0011574074074074076,0.00617283950617284,0.5486111111111112,0.705246913580247,0.5787037037037037
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0221.HEIC,0.0771604938271605,0.1527777777777778,0.7731481481481481,0.1539351851851852,0.08024691358024692,0.6435185185185186,0.7253086419753086,0.6793981481481481
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0222.HEIC,0.14814814814814814,0.14583333333333334,0.8765432098765433,0.1539351851851852,0.1404320987654321,0.6516203703703705,0.8009259259259259,0.7037037037037037
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0223.HEIC,0.16049382716049385,0.181712962962963,0.8503086419753086,0.19328703703703703,0.14351851851851852,0.6655092592592593,0.7824074074074074,0.71875
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0224.HEIC,0.17283950617283952,0.18287037037037038,0.8595679012345679,0.19560185185185186,0.14969135802469136,0.6701388888888888,0.7993827160493827,0.7199074074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0225.HEIC,0.1574074074074074,0.18981481481481483,0.8503086419753086,0.21180555555555555,0.1404320987654321,0.6689814814814815,0.7731481481481481,0.7222222222222222
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0226.HEIC,0.13117283950617284,0.17824074074074076,0.808641975308642,0.18287037037037038,0.11882716049382717,0.6597222222222222,0.7530864197530864,0.6990740740740742
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0227.HEIC,0.12654320987654322,0.2013888888888889,0.7824074074074074,0.19791666666666666,0.12037037037037036,0.6655092592592593,0.7438271604938272,0.7013888888888888
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0228.HEIC,0.17746913580246917,0.2523148148148148,0.7978395061728396,0.2662037037037037,0.1574074074074074,0.6990740740740742,0.75,0.7430555555555556
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0229.HEIC,0.18981481481481483,0.28935185185185186,0.7962962962962963,0.3043981481481482,0.16666666666666666,0.726851851851852,0.7469135802469137,0.7673611111111112
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0230.HEIC,0.1959876543209877,0.3078703703703704,0.7993827160493827,0.3217592592592593,0.16666666666666666,0.7384259259259259,0.7546296296296297,0.7719907407407408
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0231.HEIC,0.19753086419753088,0.3263888888888889,0.7731481481481481,0.34143518518518523,0.16666666666666666,0.7465277777777778,0.742283950617284,0.7858796296296297
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0232.HEIC,0.19290123456790126,0.3391203703703704,0.7608024691358025,0.3564814814814815,0.16512345679012347,0.7557870370370371,0.7268518518518519,0.7939814814814815
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0233.HEIC,0.154320987654321,0.2638888888888889,0.742283950617284,0.269675925925926,0.17283950617283952,0.6828703703703705,0.7237654320987655,0.6851851851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0234.HEIC,0.15123456790123457,0.23495370370370372,0.7746913580246915,0.23958333333333334,0.18364197530864199,0.6782407407407408,0.742283950617284,0.6782407407407408
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0235.HEIC,0.1404320987654321,0.2303240740740741,0.7685185185185185,0.23148148148148148,0.17746913580246917,0.6747685185185186,0.7376543209876544,0.6712962962962964
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0236.HEIC,0.14351851851851852,0.212962962962963,0.7808641975308642,0.22106481481481483,0.17438271604938274,0.6631944444444444,0.742283950617284,0.6701388888888888
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0237.HEIC,0.08796296296296297,0.19444444444444445,0.7283950617283952,0.1990740740740741,0.13271604938271606,0.6516203703703705,0.7006172839506174,0.6435185185185186
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0238.HEIC,0.14814814814814814,0.2916666666666667,0.7577160493827161,0.2986111111111111,0.1697530864197531,0.7210648148148149,0.7283950617283952,0.7291666666666666
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0239.HEIC,0.16512345679012347,0.3055555555555556,0.7793209876543211,0.31365740740740744,0.18055555555555555,0.744212962962963,0.7469135802469137,0.7488425925925927
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0240.HEIC,0.1404320987654321,0.3020833333333333,0.7623456790123457,0.3078703703703704,0.16820987654320987,0.7395833333333334,0.7345679012345679,0.7395833333333334
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0241.HEIC,0.15895061728395063,0.3020833333333333,0.7839506172839508,0.3125,0.1820987654320988,0.7430555555555556,0.75,0.7476851851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0242.HEIC,0.14351851851851852,0.32060185185185186,0.7901234567901235,0.3252314814814815,0.16820987654320987,0.7696759259259259,0.7484567901234569,0.775462962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0243.HEIC,0.13425925925925927,0.34143518518518523,0.7592592592592593,0.34837962962962965,0.16203703703703703,0.7847222222222222,0.742283950617284,0.7800925925925927
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0244.HEIC,0.14351851851851852,0.3472222222222222,0.7530864197530864,0.3541666666666667,0.1712962962962963,0.7800925925925927,0.7299382716049383,0.7731481481481481
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0245.HEIC,0.1527777777777778,0.36574074074074076,0.7638888888888888,0.375,0.1697530864197531,0.7986111111111112,0.7407407407407407,0.8009259259259259
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0246.HEIC,0.13734567901234568,0.37615740740740744,0.7592592592592593,0.3784722222222222,0.16203703703703703,0.8217592592592593,0.7438271604938272,0.8136574074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0247.HEIC,0.14814814814814814,0.3807870370370371,0.7700617283950618,0.3877314814814815,0.16820987654320987,0.8171296296296297,0.7453703703703703,0.8148148148148149
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0248.HEIC,0.14814814814814814,0.3703703703703704,0.7731481481481481,0.3784722222222222,0.1697530864197531,0.820601851851852,0.7546296296296297,0.8194444444444444
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0249.HEIC,0.1527777777777778,0.39004629629629634,0.7839506172839508,0.3981481481481482,0.17283950617283952,0.8333333333333334,0.7515432098765433,0.837962962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0250.HEIC,0.13425925925925927,0.3576388888888889,0.7746913580246915,0.3611111111111111,0.16820987654320987,0.8101851851851852,0.7546296296296297,0.806712962962963
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0251.HEIC,0.1697530864197531,0.3703703703703704,0.7885802469135803,0.37962962962962965,0.18981481481481483,0.8055555555555556,0.7592592592592593,0.8148148148148149
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0252.HEIC,0.16358024691358025,0.3506944444444444,0.771604938271605,0.35532407407407407,0.18672839506172842,0.7881944444444444,0.756172839506173,0.7800925925925927
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0253.HEIC,0.1574074074074074,0.31712962962962965,0.7438271604938272,0.3472222222222222,0.13580246913580246,0.7303240740740742,0.683641975308642,0.7881944444444444
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0254.HEIC,0.1404320987654321,0.3819444444444444,0.7546296296296297,0.41435185185185186,0.14351851851851852,0.7905092592592593,0.6990740740740741,0.8287037037037037
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0255.HEIC,0.15586419753086422,0.3842592592592593,0.7839506172839508,0.4016203703703704,0.17592592592592593,0.8020833333333334,0.7314814814814815,0.8136574074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0256.HEIC,0.2808641975308642,0.332175925925926,0.8703703703703703,0.332175925925926,0.3055555555555556,0.7488425925925927,0.8410493827160495,0.7337962962962964
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0257.HEIC,0.32253086419753085,0.2951388888888889,0.8688271604938272,0.2951388888888889,0.34413580246913583,0.712962962962963,0.8765432098765433,0.6909722222222222
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0258.HEIC,0.24382716049382716,0.269675925925926,0.7669753086419754,0.2673611111111111,0.2623456790123457,0.6539351851851852,0.7669753086419754,0.6446759259259259
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0259.HEIC,0.26697530864197533,0.300925925925926,0.654320987654321,0.2986111111111111,0.2808641975308642,0.5868055555555556,0.654320987654321,0.5810185185185186
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0260.HEIC,0.07098765432098766,0.20601851851851855,0.8425925925925926,0.21180555555555555,0.0910493827160494,0.7673611111111112,0.808641975308642,0.7638888888888888
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0261.HEIC,0.2021604938271605,0.2870370370370371,0.8919753086419754,0.29629629629629634,0.23148148148148148,0.7881944444444444,0.8549382716049383,0.7685185185185186
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0262.HEIC,0.28395061728395066,0.10416666666666667,0.9799382716049383,0.13194444444444445,0.2947530864197531,0.6446759259259259,0.9521604938271605,0.6284722222222222
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0263.HEIC,0.046296296296296294,0.2025462962962963,0.6913580246913581,0.181712962962963,0.07098765432098766,0.6736111111111112,0.6929012345679013,0.6655092592592593
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0264.HEIC,0.04320987654320988,0.26851851851851855,0.7484567901234569,0.25462962962962965,0.10185185185185185,0.7337962962962964,0.7191358024691359,0.7638888888888888
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0265.HEIC,0.21913580246913583,0.24074074074074076,0.9043209876543211,0.2476851851851852,0.2515432098765432,0.71875,0.8580246913580248,0.7199074074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0266.HEIC,0.2947530864197531,0.1701388888888889,0.933641975308642,0.1701388888888889,0.33024691358024694,0.6481481481481481,0.9104938271604939,0.6215277777777778
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0267.HEIC,0.23302469135802473,0.3252314814814815,0.8009259259259259,0.31018518518518523,0.2854938271604938,0.7013888888888888,0.7839506172839508,0.6909722222222222
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0268.HEIC,0.2484567901234568,0.2627314814814815,0.8657407407407407,0.2777777777777778,0.26851851851851855,0.6886574074074074,0.8163580246913581,0.695601851851852
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0269.HEIC,0.19444444444444445,0.28935185185185186,0.8070987654320989,0.2916666666666667,0.22376543209876545,0.7106481481481481,0.7654320987654322,0.7141203703703705
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0270.HEIC,0.1404320987654321,0.2939814814814815,0.7654320987654322,0.28587962962962965,0.20061728395061731,0.7314814814814815,0.7577160493827161,0.7071759259259259
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0271.HEIC,0.12962962962962962,0.3113425925925926,0.8040123456790124,0.2974537037037037,0.18981481481481483,0.7731481481481481,0.7854938271604939,0.7511574074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0272.HEIC,0.08024691358024692,0.28587962962962965,0.8765432098765433,0.2662037037037037,0.16512345679012347,0.8101851851851852,0.8333333333333334,0.7824074074074074
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0273.HEIC,0.05246913580246914,0.29629629629629634,0.8040123456790124,0.2731481481481482,0.14660493827160495,0.7951388888888888,0.7839506172839508,0.7731481481481481
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0316.HEIC,0.125,0.20370370370370372,0.79320987654321,0.21180555555555555,0.10956790123456792,0.7013888888888888,0.7793209876543211,0.7094907407407408
C:/Users/aaron/CODING/ergScreenReader/images\IMG_0320.HEIC,0.13117283950617284,0.2847222222222222,0.8117283950617284,0.2870370370370371,0.13580246913580246,0.7824074074074074,0.7962962962962963,0.7824074074074074
